Date Time (UTC+08:00),CM01-Reading-Frequency (mm),CM01-RawReading-Frequency (Hz),CM01-Reading-Temperature (C),CM01-RawReading-Temperature (Ohm),CM01-Reading-SignalQuality (%),CM01-RawReading-SignalQuality (%),CM01-RawReading-Frequency (),CM01-RawReading-Temperature (),CM01-RawReading-SignalQuality (),Date Time (UTC+08:00)	CM01-Reading-Frequency (mm)	CM01-RawReading-Frequency ()	CM01-Reading-Temperature (C)	CM01-RawReading-Temperature ()	CM01-Reading-SignalQuality (%)	CM01-RawReading-SignalQuality (),CM02-Reading-Frequency (mm),CM02-RawReading-Frequency (Hz),CM02-Reading-Temperature (C),CM02-RawReading-Temperature (Ohm),CM02-Reading-SignalQuality (%),CM02-RawReading-SignalQuality (%),CM02-RawReading-Frequency (),CM02-RawReading-Temperature (),CM02-RawReading-SignalQuality (),Date Time (UTC+08:00)	CM02-Reading-Frequency (mm)	CM02-RawReading-Frequency ()	CM02-Reading-Temperature (C)	CM02-RawReading-Temperature ()	CM02-Reading-SignalQuality (%)	CM02-RawReading-SignalQuality (),CM03-Reading-Frequency (mm),CM03-RawReading-Frequency (Hz),CM03-Reading-Temperature (C),CM03-RawReading-Temperature (Ohm),CM03-Reading-SignalQuality (%),CM03-RawReading-SignalQuality (%),CM03-RawReading-Frequency (),CM03-RawReading-Temperature (),CM03-RawReading-SignalQuality (),CM04-Reading-Frequency (mm),CM04-RawReading-Frequency (Hz),CM04-Reading-Temperature (C),CM04-RawReading-Temperature (Ohm),CM04-Reading-SignalQuality (%),CM04-RawReading-SignalQuality (%),CM04-RawReading-Frequency (),CM04-RawReading-Temperature (),CM04-RawReading-SignalQuality (),Date Time (UTC+08:00)	CM04-Reading-Frequency (mm)	CM04-RawReading-Frequency ()	CM04-Reading-Temperature (C)	CM04-RawReading-Temperature ()	CM04-Reading-SignalQuality (%)	CM04-RawReading-SignalQuality ()
2023/12/04 15:45:00,0.0869,2236.49,6344.0,6344.0,99.0,99.0,,,,,-0.022,2178.1,6492.0,6492.0,99.0,99.0,,,,,0.8403,2116.88,6336.0,6336.0,99.0,99.0,,,,0.1194,2360.0,6561.0,6561.0,99.0,99.0,,,,
2023/12/04 16:00:00,0.0721,2236.38,6331.0,6331.0,99.0,99.0,,,,,-0.022,2178.1,6575.0,6575.0,99.0,99.0,,,,,0.853,2116.98,6366.0,6366.0,99.0,99.0,,,,0.1307,2360.08,6567.0,6567.0,99.0,99.0,,,,
2023/12/04 16:15:00,0.0721,2236.38,6311.0,6311.0,99.0,99.0,,,,,-0.0103,2178.19,6642.0,6642.0,99.0,99.0,,,,,0.8289,2116.79,6476.0,6476.0,99.0,99.0,,,,0.1307,2360.08,6639.0,6639.0,99.0,99.0,,,,
2023/12/04 16:30:00,0.1139,2236.69,6457.0,6457.0,99.0,99.0,,,,,-0.0103,2178.19,6658.0,6658.0,99.0,99.0,,,,,0.8796,2117.19,6805.0,6805.0,99.0,99.0,,,,0.1619,2360.3,6675.0,6675.0,99.0,99.0,,,,
2023/12/04 16:45:00,0.1423,2236.9,6618.0,6618.0,99.0,99.0,,,,,-0.0103,2178.19,6677.0,6677.0,99.0,99.0,,,,,0.8922,2117.29,6770.0,6770.0,99.0,99.0,,,,0.1619,2360.3,6740.0,6740.0,99.0,99.0,,,,
2023/12/04 17:00:00,0.1261,2236.78,6682.0,6682.0,99.0,99.0,,,,,122938.1431,64407.0,6663.0,6663.0,65535.0,65535.0,,,,,0.9036,2117.38,6752.0,6752.0,99.0,99.0,,,,0.1194,2360.0,6800.0,6800.0,99.0,99.0,,,,
2023/12/04 17:15:00,0.1423,2236.9,6741.0,6741.0,99.0,99.0,,,,,-0.0103,2178.19,6691.0,6691.0,99.0,99.0,,,,,0.8922,2117.29,6820.0,6820.0,99.0,99.0,,,,0.1732,2360.38,6851.0,6851.0,99.0,99.0,,,,
2023/12/04 17:30:00,0.1531,2236.98,6861.0,6861.0,99.0,99.0,,,,,-0.022,2178.1,6694.0,6694.0,99.0,99.0,,,,,0.9036,2117.38,6997.0,6997.0,99.0,99.0,,,,0.1619,2360.3,6893.0,6893.0,100.0,100.0,,,,
2023/12/04 17:45:00,0.1531,2236.98,6904.0,6904.0,99.0,99.0,,,,,0.0284,2178.49,6901.0,6901.0,99.0,99.0,,,,,0.9302,2117.59,7277.0,7277.0,99.0,99.0,,,,0.1732,2360.38,6979.0,6979.0,99.0,99.0,,,,
2023/12/04 18:00:00,0.1423,2236.9,6885.0,6885.0,99.0,99.0,,,,,0.0013,2178.28,6820.0,6820.0,99.0,99.0,,,,,0.9695,2117.9,7445.0,7445.0,99.0,99.0,,,,0.2186,2360.7,7105.0,7105.0,99.0,99.0,,,,
2023/12/04 18:15:00,0.1693,2237.1,6941.0,6941.0,99.0,99.0,,,,,-0.0103,2178.19,6746.0,6746.0,99.0,99.0,,,,,0.9543,2117.78,7494.0,7494.0,99.0,99.0,,,,0.1732,2360.38,7065.0,7065.0,99.0,99.0,,,,
2023/12/04 18:30:00,0.1531,2236.98,6944.0,6944.0,99.0,99.0,,,,,0.0155,2178.39,6865.0,6865.0,99.0,99.0,,,,,0.9695,2117.9,7548.0,7548.0,99.0,99.0,,,,0.1888,2360.49,7064.0,7064.0,99.0,99.0,,,,
2023/12/04 18:45:00,0.1693,2237.1,6985.0,6985.0,99.0,99.0,,,,,0.0284,2178.49,6963.0,6963.0,99.0,99.0,,,,,0.9695,2117.9,7532.0,7532.0,99.0,99.0,,,,0.1888,2360.49,7142.0,7142.0,99.0,99.0,,,,
2023/12/04 19:00:00,0.1693,2237.1,7034.0,7034.0,99.0,99.0,,,,,0.0284,2178.49,6996.0,6996.0,99.0,99.0,,,,,0.9695,2117.9,7642.0,7642.0,99.0,99.0,,,,0.2186,2360.7,7214.0,7214.0,99.0,99.0,,,,
2023/12/04 19:15:00,0.1814,2237.19,7082.0,7082.0,99.0,99.0,,,,,0.0284,2178.49,6962.0,6962.0,99.0,99.0,,,,,0.9809,2117.99,7677.0,7677.0,99.0,99.0,,,,0.203,2360.59,7233.0,7233.0,100.0,100.0,,,,
2023/12/04 19:30:00,0.1963,2237.3,7213.0,7213.0,99.0,99.0,,,,,0.0401,2178.58,7106.0,7106.0,99.0,99.0,,,,,0.9809,2117.99,7738.0,7738.0,99.0,99.0,,,,0.2186,2360.7,7318.0,7318.0,99.0,99.0,,,,
2023/12/04 19:45:00,0.2233,2237.5,7336.0,7336.0,99.0,99.0,,,,,0.0543,2178.69,7173.0,7173.0,99.0,99.0,,,,,0.9809,2117.99,7859.0,7859.0,99.0,99.0,,,,0.2299,2360.78,7391.0,7391.0,99.0,99.0,,,,
2023/12/04 20:00:00,0.2624,2237.79,7426.0,7426.0,99.0,99.0,,,,,0.0543,2178.69,7168.0,7168.0,99.0,99.0,,,,,0.9935,2118.09,7954.0,7954.0,99.0,99.0,,,,0.2455,2360.89,7431.0,7431.0,99.0,99.0,,,,
2023/12/04 20:15:00,0.2624,2237.79,7444.0,7444.0,99.0,99.0,,,,,0.0543,2178.69,7114.0,7114.0,99.0,99.0,,,,,0.9935,2118.09,8019.0,8019.0,99.0,99.0,,,,0.2455,2360.89,7473.0,7473.0,99.0,99.0,,,,
2023/12/04 20:30:00,124458.7407,64267.0,7456.0,7456.0,,,,,,,0.0543,2178.69,7141.0,7141.0,99.0,99.0,,,,,1.0049,2118.18,8046.0,8046.0,99.0,99.0,,,,0.2455,2360.89,7476.0,7476.0,99.0,99.0,,,,
2023/12/04 20:45:00,0.2624,2237.79,7488.0,7488.0,99.0,99.0,,,,,0.0543,2178.69,7234.0,7234.0,99.0,99.0,,,,,1.0049,2118.18,8084.0,8084.0,99.0,99.0,,,,0.2455,2360.89,7491.0,7491.0,99.0,99.0,,,,
2023/12/04 21:00:00,0.2503,2237.7,7422.0,7422.0,99.0,99.0,,,,,0.0543,2178.69,7229.0,7229.0,99.0,99.0,,,,,1.0176,2118.28,8095.0,8095.0,99.0,99.0,,,,0.2455,2360.89,7515.0,7515.0,99.0,99.0,,,,
2023/12/04 21:15:00,0.2503,2237.7,7405.0,7405.0,99.0,99.0,,,,,0.0401,2178.58,7172.0,7172.0,99.0,99.0,,,,,1.0049,2118.18,8094.0,8094.0,99.0,99.0,,,,0.2455,2360.89,7576.0,7576.0,99.0,99.0,,,,
2023/12/04 21:30:00,0.2746,2237.88,7462.0,7462.0,99.0,99.0,,,,,0.0659,2178.78,7224.0,7224.0,99.0,99.0,,,,,1.0176,2118.28,8121.0,8121.0,99.0,99.0,,,,0.2611,2361.0,7553.0,7553.0,99.0,99.0,,,,
2023/12/04 21:45:00,0.2624,2237.79,7476.0,7476.0,99.0,99.0,,,,,0.0543,2178.69,7209.0,7209.0,99.0,99.0,,,,,1.0176,2118.28,8133.0,8133.0,99.0,99.0,,,,0.2455,2360.89,7553.0,7553.0,99.0,99.0,,,,
2023/12/04 22:00:00,0.2503,2237.7,7410.0,7410.0,99.0,99.0,,,,,0.0543,2178.69,7231.0,7231.0,99.0,99.0,,,,,1.0176,2118.28,8097.0,8097.0,99.0,99.0,,,,0.2455,2360.89,7532.0,7532.0,99.0,99.0,,,,
2023/12/04 22:15:00,0.2503,2237.7,7410.0,7410.0,99.0,99.0,,,,,122938.1431,64407.0,7183.0,7183.0,65535.0,65535.0,,,,,1.0176,2118.28,8126.0,8126.0,99.0,99.0,,,,0.2299,2360.78,7515.0,7515.0,99.0,99.0,,,,
2023/12/04 22:30:00,0.2503,2237.7,7400.0,7400.0,99.0,99.0,,,,,0.0543,2178.69,7188.0,7188.0,99.0,99.0,,,,,1.0328,2118.4,8132.0,8132.0,99.0,99.0,,,,0.2611,2361.0,7551.0,7551.0,99.0,99.0,,,,
2023/12/04 22:45:00,0.2624,2237.79,7488.0,7488.0,99.0,99.0,,,,,0.0543,2178.69,7211.0,7211.0,99.0,99.0,,,,,1.0328,2118.4,8139.0,8139.0,99.0,99.0,,,,0.2455,2360.89,7590.0,7590.0,99.0,99.0,,,,
2023/12/04 23:00:00,0.2624,2237.79,7510.0,7510.0,99.0,99.0,,,,,122938.1431,64407.0,7293.0,7293.0,65535.0,65535.0,,,,,0.9935,2118.09,8148.0,8148.0,99.0,99.0,,,,0.2611,2361.0,7637.0,7637.0,99.0,99.0,,,,
2023/12/04 23:15:00,0.2746,2237.88,7550.0,7550.0,99.0,99.0,,,,,0.0814,2178.9,7304.0,7304.0,99.0,99.0,,,,,1.0328,2118.4,8169.0,8169.0,99.0,99.0,,,,0.2611,2361.0,7624.0,7624.0,99.0,99.0,,,,
2023/12/04 23:30:00,0.2624,2237.79,7510.0,7510.0,99.0,99.0,,,,,0.0659,2178.78,7327.0,7327.0,99.0,99.0,,,,,1.0442,2118.49,8228.0,8228.0,99.0,99.0,,,,0.2611,2361.0,7674.0,7674.0,99.0,99.0,,,,
2023/12/04 23:45:00,0.2503,2237.7,7580.0,7580.0,99.0,99.0,,,,,0.0814,2178.9,7355.0,7355.0,99.0,99.0,,,,,1.0442,2118.49,8265.0,8265.0,99.0,99.0,,,,0.2881,2361.19,7700.0,7700.0,99.0,99.0,,,,
2023/12/05 00:00:00,0.2746,2237.88,7630.0,7630.0,99.0,99.0,,,,,0.0814,2178.9,7403.0,7403.0,99.0,99.0,,,,,1.0442,2118.49,8281.0,8281.0,99.0,99.0,,,,0.2881,2361.19,7717.0,7717.0,99.0,99.0,,,,
2023/12/05 00:15:00,0.2746,2237.88,7640.0,7640.0,99.0,99.0,,,,,0.0659,2178.78,7332.0,7332.0,99.0,99.0,,,,,1.0556,2118.58,8310.0,8310.0,99.0,99.0,,,,0.2725,2361.08,7721.0,7721.0,99.0,99.0,,,,
2023/12/05 00:30:00,0.2746,2237.88,7574.0,7574.0,99.0,99.0,,,,,0.0814,2178.9,7350.0,7350.0,99.0,99.0,,,,,1.0556,2118.58,8403.0,8403.0,99.0,99.0,,,,0.3022,2361.29,7736.0,7736.0,99.0,99.0,,,,
2023/12/05 00:45:00,0.2894,2237.99,7614.0,7614.0,99.0,99.0,,,,,0.0659,2178.78,7344.0,7344.0,99.0,99.0,,,,,1.0556,2118.58,8364.0,8364.0,99.0,99.0,,,,0.3022,2361.29,7756.0,7756.0,99.0,99.0,,,,
2023/12/05 01:00:00,0.2746,2237.88,7637.0,7637.0,99.0,99.0,,,,,0.1047,2179.08,7486.0,7486.0,99.0,99.0,,,,,1.0556,2118.58,8383.0,8383.0,99.0,99.0,,,,0.2881,2361.19,7719.0,7719.0,99.0,99.0,,,,
2023/12/05 01:15:00,0.2894,2237.99,7732.0,7732.0,99.0,99.0,,,,,0.0814,2178.9,7487.0,7487.0,99.0,99.0,,,,,1.0683,2118.68,8389.0,8389.0,99.0,99.0,,,,0.2881,2361.19,7749.0,7749.0,99.0,99.0,,,,
2023/12/05 01:30:00,0.2894,2237.99,7711.0,7711.0,99.0,99.0,,,,,0.0814,2178.9,7423.0,7423.0,99.0,99.0,,,,,1.0683,2118.68,8428.0,8428.0,99.0,99.0,,,,0.2881,2361.19,7818.0,7818.0,99.0,99.0,,,,
2023/12/05 01:45:00,0.2746,2237.88,7673.0,7673.0,99.0,99.0,,,,,0.0931,2178.99,7483.0,7483.0,99.0,99.0,,,,,1.0683,2118.68,8394.0,8394.0,99.0,99.0,,,,0.2881,2361.19,7779.0,7779.0,99.0,99.0,,,,
2023/12/05 02:00:00,0.3016,2238.08,7737.0,7737.0,99.0,99.0,,,,,0.0931,2178.99,7521.0,7521.0,99.0,99.0,,,,,1.0683,2118.68,8417.0,8417.0,99.0,99.0,,,,0.2881,2361.19,7774.0,7774.0,99.0,99.0,,,,
2023/12/05 02:15:00,0.3016,2238.08,7776.0,7776.0,99.0,99.0,,,,,0.0931,2178.99,7498.0,7498.0,99.0,99.0,,,,,1.0835,2118.8,8471.0,8471.0,99.0,99.0,,,,0.3022,2361.29,7830.0,7830.0,99.0,99.0,,,,
2023/12/05 02:30:00,0.2894,2237.99,7757.0,7757.0,99.0,99.0,,,,,0.0814,2178.9,7467.0,7467.0,99.0,99.0,,,,,1.1075,2118.99,8604.0,8604.0,99.0,99.0,,,,0.3292,2361.48,7905.0,7905.0,99.0,99.0,,,,
2023/12/05 02:45:00,0.2894,2237.99,7765.0,7765.0,99.0,99.0,,,,,0.1047,2179.08,7592.0,7592.0,99.0,99.0,,,,,1.0835,2118.8,8583.0,8583.0,99.0,99.0,,,,0.3022,2361.29,7889.0,7889.0,99.0,99.0,,,,
2023/12/05 03:00:00,0.3164,2238.19,7840.0,7840.0,99.0,99.0,,,,,0.1319,2179.29,7722.0,7722.0,99.0,99.0,,,,,1.0835,2118.8,8651.0,8651.0,99.0,99.0,,,,0.3292,2361.48,7919.0,7919.0,99.0,99.0,,,,
2023/12/05 03:15:00,0.3016,2238.08,7864.0,7864.0,99.0,99.0,,,,,0.1202,2179.2,7752.0,7752.0,99.0,99.0,,,,,1.0835,2118.8,8624.0,8624.0,99.0,99.0,,,,0.3178,2361.4,7939.0,7939.0,99.0,99.0,,,,
2023/12/05 03:30:00,0.3164,2238.19,7915.0,7915.0,99.0,99.0,,,,,0.1202,2179.2,7746.0,7746.0,99.0,99.0,,,,,1.0949,2118.89,8635.0,8635.0,99.0,99.0,,,,0.3178,2361.4,7931.0,7931.0,99.0,99.0,,,,
2023/12/05 03:45:00,0.3016,2238.08,7954.0,7954.0,99.0,99.0,,,,,0.0931,2178.99,7547.0,7547.0,99.0,99.0,,,,,1.0835,2118.8,8612.0,8612.0,99.0,99.0,,,,0.3178,2361.4,7868.0,7868.0,99.0,99.0,,,,
2023/12/05 04:00:00,0.3164,2238.19,7942.0,7942.0,99.0,99.0,,,,,0.1047,2179.08,7592.0,7592.0,99.0,99.0,,,,,1.0949,2118.89,8634.0,8634.0,99.0,99.0,,,,0.3292,2361.48,7913.0,7913.0,99.0,99.0,,,,
2023/12/05 04:15:00,0.3016,2238.08,7919.0,7919.0,99.0,99.0,,,,,0.1047,2179.08,7616.0,7616.0,99.0,99.0,,,,,1.0949,2118.89,8655.0,8655.0,99.0,99.0,,,,0.3589,2361.69,7954.0,7954.0,99.0,99.0,,,,
2023/12/05 04:30:00,0.3164,2238.19,7940.0,7940.0,99.0,99.0,,,,,0.1047,2179.08,7631.0,7631.0,99.0,99.0,,,,,1.1075,2118.99,8660.0,8660.0,99.0,99.0,,,,0.3292,2361.48,7971.0,7971.0,99.0,99.0,,,,
2023/12/05 04:45:00,0.3016,2238.08,7917.0,7917.0,99.0,99.0,,,,,0.0931,2178.99,7777.0,7777.0,99.0,99.0,,,,,1.0949,2118.89,8681.0,8681.0,99.0,99.0,,,,0.3292,2361.48,7989.0,7989.0,99.0,99.0,,,,
2023/12/05 05:00:00,0.3164,2238.19,7929.0,7929.0,99.0,99.0,,,,,0.1202,2179.2,7706.0,7706.0,99.0,99.0,,,,,1.0949,2118.89,8697.0,8697.0,99.0,99.0,,,,0.3292,2361.48,7946.0,7946.0,99.0,99.0,,,,
2023/12/05 05:15:00,0.3016,2238.08,7943.0,7943.0,99.0,99.0,,,,,0.1047,2179.08,7676.0,7676.0,99.0,99.0,,,,,1.1075,2118.99,8735.0,8735.0,99.0,99.0,,,,0.3448,2361.59,8007.0,8007.0,99.0,99.0,,,,
2023/12/05 05:30:00,0.3164,2238.19,7975.0,7975.0,99.0,99.0,,,,,0.1202,2179.2,7765.0,7765.0,99.0,99.0,,,,,1.119,2119.08,8767.0,8767.0,99.0,99.0,,,,0.3448,2361.59,8021.0,8021.0,99.0,99.0,,,,
2023/12/05 05:45:00,0.3286,2238.28,8033.0,8033.0,99.0,99.0,,,,,0.1319,2179.29,7786.0,7786.0,99.0,99.0,,,,,1.119,2119.08,8761.0,8761.0,99.0,99.0,,,,0.3448,2361.59,8014.0,8014.0,99.0,99.0,,,,
2023/12/05 06:00:00,0.3286,2238.28,8054.0,8054.0,99.0,99.0,,,,,0.1319,2179.29,7790.0,7790.0,99.0,99.0,,,,,1.119,2119.08,8816.0,8816.0,99.0,99.0,,,,0.3589,2361.69,8100.0,8100.0,99.0,99.0,,,,
2023/12/05 06:15:00,0.3286,2238.28,8057.0,8057.0,99.0,99.0,,,,,0.1202,2179.2,7787.0,7787.0,99.0,99.0,,,,,1.1342,2119.2,8862.0,8862.0,99.0,99.0,,,,0.3589,2361.69,8150.0,8150.0,99.0,99.0,,,,
2023/12/05 06:30:00,0.3286,2238.28,8018.0,8018.0,99.0,99.0,,,,,0.1319,2179.29,7754.0,7754.0,99.0,99.0,,,,,1.1342,2119.2,8816.0,8816.0,99.0,99.0,,,,0.3448,2361.59,8109.0,8109.0,99.0,99.0,,,,
2023/12/05 06:45:00,0.3556,2238.48,8025.0,8025.0,99.0,99.0,,,,,0.1319,2179.29,7767.0,7767.0,99.0,99.0,,,,,1.1342,2119.2,8863.0,8863.0,99.0,99.0,,,,0.3589,2361.69,8118.0,8118.0,99.0,99.0,,,,
2023/12/05 07:00:00,0.3164,2238.19,8033.0,8033.0,99.0,99.0,,,,,0.1047,2179.08,7767.0,7767.0,99.0,99.0,,,,,1.1342,2119.2,8848.0,8848.0,99.0,99.0,,,,0.3448,2361.59,8087.0,8087.0,99.0,99.0,,,,
2023/12/05 07:15:00,0.3016,2238.08,7956.0,7956.0,99.0,99.0,,,,,0.1319,2179.29,7810.0,7810.0,99.0,99.0,,,,,1.1342,2119.2,8822.0,8822.0,99.0,99.0,,,,0.3589,2361.69,8072.0,8072.0,99.0,99.0,,,,
2023/12/05 07:30:00,0.3016,2238.08,7886.0,7886.0,99.0,99.0,,,,,0.1202,2179.2,7754.0,7754.0,99.0,99.0,,,,,1.0949,2118.89,8742.0,8742.0,99.0,99.0,,,,0.3448,2361.59,8044.0,8044.0,99.0,99.0,,,,
2023/12/05 07:45:00,0.3164,2238.19,7886.0,7886.0,99.0,99.0,,,,,0.1047,2179.08,7691.0,7691.0,99.0,99.0,,,,,1.1075,2118.99,8656.0,8656.0,99.0,99.0,,,,0.3292,2361.48,7997.0,7997.0,99.0,99.0,,,,
2023/12/05 08:00:00,0.2503,2237.7,7413.0,7413.0,99.0,99.0,,,,,0.1047,2179.08,7579.0,7579.0,99.0,99.0,,,,,1.0835,2118.8,8339.0,8339.0,99.0,99.0,,,,0.3178,2361.4,7810.0,7810.0,99.0,99.0,,,,
2023/12/05 08:15:00,0.1261,2236.78,6673.0,6673.0,99.0,99.0,,,,,122938.1431,64407.0,7504.0,7504.0,65535.0,65535.0,,,,,1.0835,2118.8,7996.0,7996.0,99.0,99.0,,,,0.2881,2361.19,7598.0,7598.0,99.0,99.0,,,,
2023/12/05 08:30:00,0.0181,2235.98,6011.0,6011.0,99.0,99.0,,,,,-0.0879,2177.59,6174.0,6174.0,99.0,99.0,,,,,1.0442,2118.49,7792.0,7792.0,99.0,99.0,,,,0.2725,2361.08,7509.0,7509.0,99.0,99.0,,,,
2023/12/05 08:45:00,-0.0331,2235.6,5265.0,5265.0,99.0,99.0,,,,,-0.1409,2177.18,5477.0,5477.0,99.0,99.0,,,,,1.0049,2118.18,7518.0,7518.0,99.0,99.0,,,,0.2725,2361.08,7438.0,7438.0,99.0,99.0,,,,
2023/12/05 09:00:00,-0.1154,2234.99,4860.0,4860.0,99.0,99.0,,,,,-0.2042,2176.69,5084.0,5084.0,99.0,99.0,,,,,0.9809,2117.99,7316.0,7316.0,99.0,99.0,,,,0.2611,2361.0,7334.0,7334.0,99.0,99.0,,,,
2023/12/05 09:15:00,-0.1693,2234.59,4539.0,4539.0,99.0,99.0,,,,,-0.23,2176.49,4883.0,4883.0,99.0,99.0,,,,,0.9809,2117.99,7028.0,7028.0,99.0,99.0,,,,0.2725,2361.08,7264.0,7264.0,99.0,99.0,,,,
2023/12/05 09:30:00,125002.234,64407.0,4376.0,4376.0,65535.0,65535.0,,,,,-0.2416,2176.4,4720.0,4720.0,99.0,99.0,,,,,0.9809,2117.99,6893.0,6893.0,99.0,99.0,,,,0.2299,2360.78,7139.0,7139.0,99.0,99.0,,,,
2023/12/05 09:45:00,-0.2624,2233.9,4196.0,4196.0,99.0,99.0,,,,,-0.2803,2176.1,4597.0,4597.0,99.0,99.0,,,,,0.9429,2117.69,6578.0,6578.0,99.0,99.0,,,,0.2186,2360.7,7029.0,7029.0,99.0,99.0,,,,
2023/12/05 10:00:00,-0.3325,2233.38,3977.0,3977.0,99.0,99.0,,,,,-0.3075,2175.89,4438.0,4438.0,99.0,99.0,,,,,0.8922,2117.29,6203.0,6203.0,99.0,99.0,,,,0.203,2360.59,6911.0,6911.0,99.0,99.0,,,,
2023/12/05 10:15:00,-0.3446,2233.29,3899.0,3899.0,99.0,99.0,,,,,-0.3191,2175.8,4297.0,4297.0,99.0,99.0,,,,,0.8175,2116.7,5885.0,5885.0,99.0,99.0,,,,0.1732,2360.38,6781.0,6781.0,99.0,99.0,,,,
2023/12/05 10:30:00,-0.3594,2233.18,3789.0,3789.0,99.0,99.0,,,,,-0.3191,2175.8,4335.0,4335.0,99.0,99.0,,,,,0.7783,2116.39,5647.0,5647.0,99.0,99.0,,,,0.1732,2360.38,6673.0,6673.0,99.0,99.0,,,,
2023/12/05 11:00:00,-0.3985,2232.89,3623.0,3623.0,99.0,99.0,,,,,-0.3346,2175.68,4206.0,4206.0,99.0,99.0,,,,,0.715,2115.89,5072.0,5072.0,99.0,99.0,,,,0.1307,2360.08,6452.0,6452.0,99.0,99.0,,,,
2023/12/05 11:15:00,-0.4376,2232.6,3475.0,3475.0,99.0,99.0,,,,,-0.3462,2175.59,4184.0,4184.0,99.0,99.0,,,,,0.6644,2115.49,4777.0,4777.0,99.0,99.0,,,,0.0896,2359.79,6274.0,6274.0,99.0,99.0,,,,
2023/12/05 11:30:00,-0.4645,2232.4,3412.0,3412.0,99.0,99.0,,,,,-0.3462,2175.59,4116.0,4116.0,99.0,99.0,,,,,0.5746,2114.78,4519.0,4519.0,99.0,99.0,,,,0.0896,2359.79,6157.0,6157.0,99.0,99.0,,,,
2023/12/05 11:45:00,-0.4645,2232.4,3340.0,3340.0,99.0,99.0,,,,,-0.3462,2175.59,4114.0,4114.0,99.0,99.0,,,,,0.5392,2114.5,4012.0,4012.0,99.0,99.0,,,,0.0627,2359.6,6011.0,6011.0,99.0,99.0,,,,
2023/12/05 12:00:00,-0.4645,2232.4,3304.0,3304.0,99.0,99.0,,,,,-0.3462,2175.59,4094.0,4094.0,99.0,99.0,,,,,0.5114,2114.28,3614.0,3614.0,99.0,99.0,,,,0.033,2359.39,5883.0,5883.0,99.0,99.0,,,,
2023/12/05 12:15:00,-0.4914,2232.2,3212.0,3212.0,99.0,99.0,,,,,-0.3191,2175.8,4189.0,4189.0,99.0,99.0,,,,,0.4735,2113.98,3390.0,3390.0,99.0,99.0,,,,-0.0364,2358.9,5752.0,5752.0,99.0,99.0,,,,
2023/12/05 12:30:00,-0.4793,2232.29,3181.0,3181.0,99.0,99.0,,,,,-0.3191,2175.8,4190.0,4190.0,99.0,99.0,,,,,0.4254,2113.6,3405.0,3405.0,99.0,99.0,,,,-0.0251,2358.98,5528.0,5528.0,99.0,99.0,,,,
2023/12/05 12:45:00,-0.5076,2232.08,3137.0,3137.0,99.0,99.0,,,,,-0.3075,2175.89,4243.0,4243.0,99.0,99.0,,,,,0.4103,2113.48,3211.0,3211.0,99.0,99.0,,,,-0.0364,2358.9,5398.0,5398.0,99.0,99.0,,,,
2023/12/05 13:00:00,-0.4914,2232.2,3134.0,3134.0,99.0,99.0,,,,,-0.2184,2176.58,4947.0,4947.0,99.0,99.0,,,,,0.3597,2113.08,3061.0,3061.0,99.0,99.0,,,,-0.0662,2358.69,5244.0,5244.0,99.0,99.0,,,,
2023/12/05 13:15:00,-0.4645,2232.4,3178.0,3178.0,99.0,99.0,,,,,-0.1654,2176.99,5319.0,5319.0,99.0,99.0,,,,,0.3862,2113.29,2872.0,2872.0,99.0,99.0,,,,-0.052,2358.79,5270.0,5270.0,99.0,99.0,,,,
2023/12/05 13:30:00,-0.4645,2232.4,3178.0,3178.0,99.0,99.0,,,,,-0.1654,2176.99,5386.0,5386.0,99.0,99.0,,,,,0.3231,2112.79,2927.0,2927.0,99.0,99.0,,,,-0.0818,2358.58,5135.0,5135.0,99.0,99.0,,,,
2023/12/05 13:45:00,-0.2233,2234.19,3609.0,3609.0,99.0,99.0,,,,,-0.1525,2177.09,5484.0,5484.0,99.0,99.0,,,,,0.3117,2112.7,2807.0,2807.0,99.0,99.0,,,,-0.2644,2357.29,4475.0,4475.0,99.0,99.0,,,,
2023/12/05 14:00:00,-0.2354,2234.1,4297.0,4297.0,99.0,99.0,,,,,-0.1409,2177.18,5504.0,5504.0,99.0,99.0,,,,,0.3117,2112.7,2736.0,2736.0,99.0,99.0,,,,-0.3224,2356.88,3888.0,3888.0,99.0,99.0,,,,
2023/12/05 14:15:00,-0.2502,2233.99,4540.0,4540.0,99.0,99.0,,,,,-0.1525,2177.09,5523.0,5523.0,99.0,99.0,,,,,0.222,2111.99,2728.0,2728.0,99.0,99.0,,,,-0.3337,2356.8,3761.0,3761.0,99.0,99.0,,,,
2023/12/05 14:30:00,-0.1842,2234.48,4725.0,4725.0,99.0,99.0,,,,,-0.1525,2177.09,5514.0,5514.0,99.0,99.0,,,,,0.222,2111.99,2635.0,2635.0,99.0,99.0,,,,-0.3634,2356.59,3689.0,3689.0,99.0,99.0,,,,
2023/12/05 14:45:00,-0.1693,2234.59,4827.0,4827.0,99.0,99.0,,,,,-0.1409,2177.18,5577.0,5577.0,99.0,99.0,,,,,0.246,2112.18,2703.0,2703.0,99.0,99.0,,,,-0.379,2356.48,3574.0,3574.0,99.0,99.0,,,,
